Year	Month	State	Price_RES	Price_COM	Price_IND	Price_OTH	Price_ALL
2014	5	MS	11.92	10.84	6.22	0	9.44
2014	5	MT	10.2	9.62	5.2	0	8.38
2014	5	NC	11.36	8.63	6.33	7.99	9.1
2014	5	ND	9.87	9.01	7.27	0	8.44
2014	5	NE	10.5	8.62	7.1	0	8.55
2014	5	NH	17.99	14.18	11.83	0	15.19
2014	5	NJ	15.45	13.08	10.52	11.61	13.54
2014	5	NM	11.97	9.95	6.77	0	9.35
2014	5	NV	13.2	9.35	6.09	8.64	9.18
2014	5	NY	20.59	15.05	5.93	13.24	15.47
2014	5	OH	13.01	9.65	6.46	7.46	9.46
2014	5	OK	10.51	7.79	5.74	0	8.03
2014	5	OR	10.57	8.81	5.85	9.31	8.58
2014	5	PA	13.2	9.41	7.08	7.88	9.78
2014	5	RI	18.07	13.89	11.99	14.62	15.17
2014	5	SC	12.78	9.97	6.31	0	9.46
2014	5	SD	10.95	8.93	6.84	0	9.07
2014	5	TN	10.9	10.5	5.78	11.98	9.32
2014	5	TX	11.93	8.17	5.73	5.17	8.55
2014	5	UT	10.7	9.03	6.02	10.09	8.42
2014	5	VA	11.32	7.93	6.7	8.48	8.85
2014	5	VT	18.16	14.87	10.16	0	14.75
2014	5	WA	8.89	7.97	4.03	7.97	6.96
2014	5	WI	14.03	10.87	7.36	0	10.44
2014	5	WV	9.72	8.08	5.88	0	7.58
2014	5	WY	10.57	9.06	6.57	0	7.73
2014	6	AK	20.47	17.94	16.86	0	18.47
2014	6	AL	11.82	10.98	6.89	0	9.75
2014	6	AR	10.18	8.45	6.31	10.8	8.31
2014	6	AZ	12.36	10.91	6.75	0	10.91
2014	6	CA	16.9	16.63	13.3	8.96	15.99
2014	6	CO	13.06	10.99	8.01	11.4	10.81
2014	6	CT	20.27	15.38	12.74	11.44	16.93
2014	6	DC	13.25	11.74	8.13	9.55	11.85
2014	6	DE	14.02	10.36	8.52	0	11.25
2014	6	FL	12	9.84	8.11	9.25	10.84
2014	6	GA	12.62	10.69	7.13	7.35	10.69
2014	6	HI	38.27	35.13	30.99	0	34.33
2014	6	IA	12.12	9.15	5.69	0	8.43
2014	6	ID	10.41	8.04	7.26	0	8.19
2014	6	IL	12.15	9.45	6.74	5.68	9.51
2014	6	IN	11.71	9.84	7.04	9.77	9.11
2014	6	KS	12.6	10.34	8	0	10.48
2014	6	KY	10.56	9.54	6.02	0	8.43
2014	6	LA	10.11	9.29	6.58	9.09	8.56
2014	6	MA	16.56	14.35	13.3	9.1	14.91
2014	6	MD	13.75	10.66	8.96	8.04	11.79
2014	6	ME	15.39	12.26	7.8	0	11.91
2014	6	MI	14.96	11.25	7.98	0	11.42
2014	6	MN	12.73	10.53	6.97	10.77	10.02
2014	6	MO	12.48	10.32	7.46	11.5	10.63
2014	6	MS	11.65	10.76	7.22	0	9.95
2014	6	MT	10.6	9.67	5.33	0	8.48
2014	6	NC	11.38	8.9	6.8	7.87	9.52
2014	6	ND	11.16	9.51	7.87	0	9.17
2014	6	NE	11.46	9.13	7.43	0	9.23
2014	6	NH	18	14.16	11.52	0	15.07
2014	6	NJ	15.87	13.56	11.22	12.43	14.22
2014	6	NM	13.05	10.84	7.35	0	10.4
2014	6	NV	12.82	9.15	7.61	9.2	10.06
2014	6	NY	20.88	16.4	6.33	14.23	16.51
2014	6	OH	13.64	9.96	6.95	8.67	10.14
2014	6	OK	10.49	8.57	6.29	0	8.67
2014	6	OR	10.75	8.69	5.91	9.36	8.51
2014	6	PA	13.9	9.52	7.21	7.93	10.2
2014	6	RI	16.47	13.17	11.89	13.88	14.25
2014	6	SC	12.64	10.54	6.48	0	9.91
2014	6	SD	11.5	9.25	7.06	0	9.44
2014	6	TN	10.85	10.79	7.21	12.83	9.93
2014	6	TX	12.17	8.26	6.34	5.13	9.2
2014	6	UT	11.12	9.4	6.81	10.44	9.09
2014	6	VA	11.65	8.06	6.83	8.31	9.26
2014	6	VT	18.06	14.84	10.52	0	14.84
2014	6	WA	8.75	7.69	3.99	8	6.8
2014	6	WI	14.38	11.31	7.81	0	10.98
2014	6	WV	9.57	7.85	5.98	0	7.65
2014	6	WY	11.17	9.21	6.62	0	7.83
2014	7	AK	20.73	18.09	16.9	0	18.61
2014	7	AL	11.84	10.95	6.88	0	9.81
2014	7	AR	10.2	8.49	6.6	9.93	8.53
2014	7	AZ	12.46	11	7.1	0	11.12
2014	7	CA	17.63	18.09	14	9.69	17.05
2014	7	CO	13.14	10.68	8.01	10.73	10.82
2014	7	CT	19.62	14.65	13.04	10.62	16.66
2014	7	DC	12.12	11.33	8.91	9.94	11.41
2014	7	DE	13.55	10.24	8.68	0	11.39
2014	7	FL	11.87	9.72	8.03	8.77	10.77
2014	7	GA	12.63	10.53	7.45	7.83	10.79
2014	7	HI	38.01	34.67	30.57	0	33.95
2014	7	IA	12.53	9.67	6.25	0	9.09
2014	7	ID	10.6	8.24	7.19	0	8.42
2014	7	IL	12.09	9.45	6.76	6.04	9.48
2014	7	IN	11.91	10.02	7.11	9.82	9.29
2014	7	KS	12.78	10.71	8.18	0	10.84
2014	7	KY	10.49	9.58	6.05	0	8.49
2014	7	LA	10.18	9.39	6.81	9.92	8.77
2014	7	MA	16.27	14.7	13.02	8.7	15.03
2014	7	MD	13.78	10.48	8.63	8.75	11.81
2014	7	ME	15.26	11.92	8.01	0	12.21
2014	7	MI	15.09	11.05	7.72	0	11.34
2014	7	MN	12.95	10.33	7.06	10.11	10.04
2014	7	MO	12.38	10.35	7.54	11.64	10.66
2014	7	MS	11.57	10.85	7.28	0	10.04
2014	7	MT	10.74	9.74	5.76	0	8.75
2014	7	NC	11.28	8.99	7	7.7	9.69
2014	7	ND	10.85	9.17	7.97	0	9.01
2014	7	NE	12.22	9.58	8.78	0	10.09
2014	7	NH	17.23	13.91	11.49	0	14.82
2014	7	NJ	16.51	13.57	11.61	10.67	14.67
2014	7	NM	13.59	11.33	7.19	0	10.79
2014	7	NV	12.65	9.83	9.85	10.81	11.08
2014	7	NY	20.48	16.78	6.47	14.32	16.89
2014	7	OH	13.56	9.99	7.02	8.98	10.28
2014	7	OK	10.58	8.94	6.45	0	8.94
2014	7	OR	10.83	8.78	6.22	9.24	8.77
2014	7	PA	13.96	9.51	7.11	7.39	10.35
2014	7	RI	15.84	13.54	12.25	14.81	14.37
2014	7	SC	12.74	10.48	6.57	0	10.15
2014	7	SD	11.55	9.26	7.33	0	9.58
2014	7	TN	10.76	10.76	7.53	8.47	10.01
2014	7	TX	12.05	8.24	6.53	5.17	9.33
2014	7	UT	11.52	8.82	6.73	10.64	9.13
2014	7	VA	11.89	8.4	7.19	8.22	9.71
2014	7	VT	17.9	14.67	10.43	0	14.79
2014	7	WA	8.93	7.98	4.44	7.95	7.09
2014	7	WI	14.32	11.16	7.96	0	10.98
2014	7	WV	9.39	7.72	5.91	0	7.59
2014	7	WY	11.23	9.03	6.66	0	7.76
2014	8	AK	20.57	17.76	16.74	0	18.34
2014	8	AL	11.75	10.9	6.86	0	9.8
2014	8	AR	10.04	8.35	6.61	12.6	8.41
2014	8	AZ	12.36	10.76	7.01	0	10.89
2014	8	CA	18.07	18.21	13.86	9.42	17.25
2014	8	CO	12.89	10.74	7.95	11.15	10.7
2014	8	CT	19.88	15.39	12.4	10.87	16.89
2014	8	DC	12.61	11.43	7.86	0	11.26
2014	8	DE	14.04	9.24	8.68	0	11.15
2014	8	FL	11.89	9.69	8.01	9	10.78
2014	8	GA	12.6	10.49	7.54	7.27	10.78
2014	8	HI	37.45	34.43	30.38	0	33.68
2014	8	IA	13.25	10.42	7.09	0	9.9
2014	8	ID	10.51	8.1	6.98	0	8.33
2014	8	IL	12.41	9.55	6.82	5.81	9.75
2014	8	IN	11.77	10.03	7.14	10.48	9.25
2014	8	KS	12.78	10.66	8.3	0	10.87
2014	8	KY	10.21	9.33	5.89	0	8.26
2014	8	LA	9.85	8.95	6.35	8.56	8.37
2014	8	MA	17.75	14.8	12.87	8.94	15.56
2014	8	MD	13.72	10.35	8.51	8.58	11.69
2014	8	ME	15.3	11.83	7.75	0	11.92
2014	8	MI	14.87	11.32	8.02	0	11.44
2014	8	MN	12.74	10.31	7.08	10.16	10.03
2014	8	MO	12.2	10.31	7.51	11.45	10.59
2014	8	MS	11.56	10.81	7.14	0	9.98
2014	8	MT	10.82	9.89	5.64	0	8.77
2014	8	NC	11.42	8.89	6.83	7.69	9.53
2014	8	ND	10.83	9.3	8.18	0	9.16
2014	8	NE	12.03	9.32	8.22	0	9.76
2014	8	NH	17.17	13.59	11.2	0	14.62
2014	8	NJ	16	13.48	11.06	10.14	14.28
2014	8	NM	13.54	11.14	6.96	0	10.59
2014	8	NV	12.63	8.84	9.03	10.29	10.47
2014	8	NY	19.51	16.37	6.42	14.2	16.27
2014	8	OH	13.61	9.89	6.88	7.81	10.15
2014	8	OK	10.2	8.43	6.41	0	8.67
2014	8	OR	10.75	8.65	6.17	9.25	8.67
2014	8	PA	13.92	9.5	6.98	7.35	10.18
2014	8	RI	18.36	15.94	12.69	15.13	16.62
2014	8	SC	12.68	10.34	6.52	0	9.91
2014	8	SD	11.38	9.09	7.14	0	9.39
2014	8	TN	10.47	10.51	7.33	8.02	9.73
2014	8	TX	12.05	8.16	6.38	5.16	9.28
2014	8	UT	11.45	9.01	6.41	10.74	8.91
2014	8	VA	11.9	8.24	7.12	8.17	9.51
2014	8	VT	17.84	14.41	10.57	0	14.65
2014	8	WA	8.9	7.88	4.47	8.02	7.07
2014	8	WI	14.07	11.02	7.73	0	10.85
2014	8	WV	9.53	7.83	5.76	0	7.49
2014	8	WY	11.09	8.85	6.69	0	7.82
2014	9	AK	19.8	17.49	15.65	0	17.76
2014	9	AL	11.84	10.6	6.38	0	9.49
2014	9	AR	10.21	8.28	6.42	12.52	8.43
2014	9	AZ	12.3	10.55	6.7	0	10.67
2014	9	CA	17.97	18.3	13.94	9.82	17.3
2014	9	CO	12.78	10.65	7.88	11.12	10.56
2014	9	CT	19.82	15.22	12.49	11.28	16.79
2014	9	DC	12.57	15.38	2.02	9.06	14.42
2014	9	DE	13.68	10.42	7.97	0	11.06
2014	9	FL	12.22	9.94	8.02	9.55	11.04
2014	9	GA	12.21	10.17	6.68	10.23	10.24
2014	9	HI	37.76	34.62	30.71	0	33.91
2014	9	IA	12.07	9.19	6.62	0	8.72
2014	9	ID	9.98	7.91	6.97	0	8.11
2014	9	IL	12.05	8.27	7.46	7.88	9.12
2014	9	IN	11.85	9.96	7.1	10.22	9.14
2014	9	KS	12.4	10.32	7.94	0	10.36
2014	9	KY	10.19	9.32	5.77	0	8.11
2014	9	LA	9.82	8.91	6.01	9.17	8.21
2014	9	MA	16.75	14.48	12.85	9.05	15.05
2014	9	MD	13.56	16.32	6.18	8.15	14.42
2014	9	ME	15.77	11.9	7.47	0	11.98
2014	9	MI	14.8	10.87	7.51	11.67	10.97
2014	9	MN	12.66	10.08	6.8	10.32	9.64
2014	9	MO	11	9.1	6.98	11.57	9.4
2014	9	MS	11.36	10.62	7.04	0	9.85
2014	9	MT	10.91	10.04	5.48	0	8.81
2014	9	NC	11.57	8.78	6.6	7.6	9.53
2014	9	ND	10.84	9.44	7.93	0	9.03
2014	9	NE	12.06	9.33	7.42	0	9.45
2014	9	NH	17.36	13.63	11.1	0	14.61
2014	9	NJ	15.84	13.19	10.82	9.67	13.94
2014	9	NM	12.69	10.49	6.53	0	9.87
2014	9	NV	12.87	9.69	8.94	9.87	10.6
2014	9	NY	19.41	16.82	6.47	15.04	16.38
2014	9	OH	12.39	9.67	6.69	7.2	9.47
2014	9	OK	11.21	9.04	6.13	0	9.02
2014	9	OR	10.72	8.72	6.16	9.32	8.66
2014	9	PA	13.49	9.47	7	7.38	9.96
2014	9	RI	17.21	13.9	12.45	15.1	15.11
2014	9	SC	12.68	10.27	6.1	0	9.71
2014	9	SD	11.48	9.11	7.06	0	9.36
2014	9	TN	10.06	10.15	7.19	7.65	9.42
2014	9	TX	12.03	8.04	6.28	5.17	9.16
2014	9	UT	11.02	9.19	6.63	10.84	8.91
2014	9	VA	11.97	8.4	7.04	8.26	9.51
2014	9	VT	17.76	14.5	9.56	0	14.29
2014	9	WA	8.92	7.89	4.55	7.91	7.11
2014	9	WI	14.4	11.22	7.81	0	10.85
2014	9	WV	9.52	7.9	5.76	0	7.46
2014	9	WY	11.08	9.07	6.74	0	7.89
2014	10	AK	20.03	17.61	16.29	0	18.13
2014	10	AL	11.74	10.63	5.58	0	8.82
2014	10	AR	9.87	8.06	5.79	11.24	7.8
2014	10	AZ	11.9	10.01	6.56	0	10.04
2014	10	CA	13.35	17.46	13.99	9.18	15.36
2014	10	CO	11.81	9.95	7.37	10.24	9.76
2014	10	CT	20.38	15.12	12.38	11.08	16.72
2014	10	DC	13.17	11.52	7.98	9.43	11.62
2014	10	DE	14.63	10.23	8.29	0	11.1
2014	10	FL	11.91	9.9	7.89	9.13	10.77
2014	10	GA	11.42	9.93	6.26	5.15	9.5
2014	10	HI	36.17	33.75	29.89	0	32.92
2014	10	IA	11.21	8.36	5.18	0	7.56
2014	10	ID	10.2	7.82	5.79	0	7.81
2014	10	IL	13.52	9.66	6.93	7.91	9.79
2014	10	IN	12.21	10.16	7.11	10.93	9.15
2014	10	KS	12.78	10.37	7.77	0	10.22
2014	10	KY	10.51	9.26	5.31	0	7.77
2014	10	LA	9.7	8.93	5.72	9.38	7.91
2014	10	MA	16.9	14.01	11.9	9.03	14.56
2014	10	MD	13.97	10.25	8.62	8.15	11.55
2014	10	ME	15.82	11.9	7.5	0	11.79
2014	10	MI	14.7	10.9	7.61	11.67	10.85
2014	10	MN	12.35	9.64	6.59	9.19	9.29
2014	10	MO	10.64	8.34	5.78	7.23	8.52
2014	10	MS	11.49	10.76	6.34	0	9.49
2014	10	MT	10.72	9.99	5.54	0	8.76
2014	10	NC	11.89	8.73	6.54	7.68	9.35
2014	10	ND	9.77	8.86	7.78	0	8.58
2014	10	NE	10.73	8.82	7.02	0	8.69
2014	10	NH	18.07	13.8	11.17	0	14.88
2014	10	NJ	15.58	12.11	10.04	9.54	12.97
2014	10	NM	12.67	10.38	6.88	0	9.78
2014	10	NV	13.21	9.83	7.74	9.79	9.98
2014	10	NY	19.43	15.84	6.09	13.48	15.59
2014	10	OH	13.12	10	6.62	12.81	9.6
2014	10	OK	10.83	8.11	5.63	0	8.19
2014	10	OR	10.78	8.89	5.94	9.29	8.66
2014	10	PA	13.42	9.39	6.89	7.33	9.7
2014	10	RI	17.19	13.31	12.1	15.34	14.55
2014	10	SC	12.83	9.94	6.22	0	9.34
2014	10	SD	11.22	8.99	6.96	0	9.18
2014	10	TN	10.36	9.95	5.78	7.26	8.94
2014	10	TX	12.07	8.16	6.29	4.84	8.95
2014	10	UT	10.16	8.45	6.33	11.47	8.28
2014	10	VA	11.57	8.28	7.03	8.39	9.14
2014	10	VT	17.39	14.49	9.73	0	14.23
2014	10	WA	8.8	8.04	4.47	8.74	7.1
2014	10	WI	13.91	10.53	7.34	0	10.27
2014	10	WV	9.71	8.16	5.65	0	7.41
2014	10	WY	11.14	9.31	6.75	0	7.9
2014	11	AK	19.7	17.82	15.62	0	18.01
2014	11	AL	11.09	10.95	5.94	0	9.01
2014	11	AR	9.72	8.08	5.86	11.94	7.74
2014	11	AZ	11.08	9.39	5.97	0	9.24
2014	11	CA	17	15.16	12.52	8.33	15.16
2014	11	CO	11.64	9.74	7.03	10.86	9.58
2014	11	CT	20.02	15.18	12.4	14.07	16.84
2014	11	DC	12.72	11.88	7.02	9.56	11.79
2014	11	DE	13.97	10.19	7.49	0	10.97
2014	11	FL	12.11	10.17	7.81	9.67	10.9
2014	11	GA	10.72	10.45	6.26	5.73	9.5
2014	11	HI	34.84	32.49	28.5	0	31.58
2014	11	IA	10.34	7.83	4.73	0	7.05
2014	11	ID	9.79	7.78	5.64	0	8.01
2014	11	IL	12.62	9.15	6.56	7.95	9.41
2014	11	IN	11.63	10.24	6.92	11.65	9.09
2014	11	KS	12.25	10.11	7.64	0	10.01
2014	11	KY	10.17	9.38	5.28	0	7.84
2014	11	LA	8.91	8.49	5.15	8.6	7.21
2014	11	MA	17.61	13.68	11.7	8.96	14.69
2014	11	MD	13.19	10.3	8.69	8.39	11.44
2014	11	ME	15.75	12.57	8.19	0	12.43
2014	11	MI	14.38	10.87	7.43	11.66	10.86
2014	11	MN	11.72	9.51	6.47	9.24	9.17
2014	11	MO	10.09	8.21	5.67	7.08	8.43
2014	11	MS	11.66	10.93	6.17	0	9.41
2014	11	MT	10.25	9.83	5.53	0	8.7
2014	11	NC	10.63	8.41	6	7.8	8.72
2014	11	ND	8.65	8.43	7.78	0	8.24
2014	11	NE	10.09	8.22	6.98	0	8.35
2014	11	NH	18.18	14.2	11.33	0	15.24
2014	11	NJ	15.59	12.17	10.16	10.44	13.22
2014	11	NM	11.55	9.77	6.22	0	8.98
2014	11	NV	13.61	9.56	4.63	8.95	8.21
2014	11	NY	19.45	15.29	6.24	12.55	15.34
2014	11	OH	12.89	10.07	6.72	12.39	9.88
2014	11	OK	9.7	7.43	5.43	0	7.55
2014	11	OR	10.56	8.85	6.01	9.31	8.81
2014	11	PA	13.2	9.54	6.97	7.76	9.94
2014	11	RI	16.68	13.19	11.96	15	14.32
2014	11	SC	12.53	10.47	6.14	0	9.42
2014	11	SD	10.42	8.88	6.82	0	8.97
2014	11	TN	10.18	10.03	5.23	7.45	8.8
2014	11	TX	11.98	8.28	6.04	5.37	8.75
2014	11	UT	10.63	8.38	5.73	10.4	8.15
2014	11	VA	11.46	8.42	7.05	8.55	9.39
2014	11	VT	17.09	14.7	10.03	0	14.4
2014	11	WA	8.61	8.2	4.49	9.09	7.18
2014	11	WI	13.59	10.62	7.43	0	10.5
2014	11	WV	9.33	8.17	5.88	0	7.67
2014	11	WY	10.63	8.99	6.56	0	7.77
2014	12	AK	18.46	16.33	13.98	0	16.64
2014	12	AL	11.04	10.65	5.65	0	8.8
2014	12	AR	9.09	7.85	5.77	10.81	7.64
2014	12	AZ	10.85	9.25	5.94	0	9.18
2014	12	CA	17.03	14.04	10.95	8.63	14.46
2014	12	CO	11.47	9.36	6.95	10.25	9.46
2014	12	CT	20.04	15.71	13.02	16.45	17.39
2014	12	DC	12.04	11.61	10.02	9.53	11.6
2014	12	DE	13.03	10.29	8.31	0	10.99
2014	12	FL	11.82	9.92	7.79	9.63	10.71
2014	12	GA	10.47	9.72	5.91	5.3	9.14
2014	12	HI	34.35	31.99	28.12	0	31.13
2014	12	IA	9.96	7.74	5.17	0	7.49
2014	12	ID	9.38	7.59	5.84	0	7.91
2014	12	IL	11.78	9.28	6.93	7.96	9.43
2014	12	IN	11.26	9.98	6.77	9.66	9.01
2014	12	KS	11.38	9.39	7.62	0	9.58
2014	12	KY	9.91	9.54	5.03	0	7.88
2014	12	LA	9.25	9.12	5.79	8.72	7.79
2014	12	MA	19.89	14.97	12.36	8.87	16.42
2014	12	MD	13.48	10.37	8.67	8.01	11.69
2014	12	ME	15.68	13.34	9.02	0	13.31
2014	12	MI	13.93	10.59	7.4	11.67	10.83
2014	12	MN	11.43	9.29	6.19	9.42	9.04
2014	12	MO	9.43	8.06	5.66	6.72	8.23
2014	12	MS	11.25	10.84	6.28	0	9.47
2014	12	MT	9.67	9.42	5.18	0	8.35
2014	12	NC	10.46	8.45	6.02	7.64	9.03
2014	12	ND	8.22	8.3	7.64	0	8.01
2014	12	NE	9.29	8.31	6.82	0	8.22
2014	12	NH	18.51	14.66	11.92	0	15.81
2014	12	NJ	15.54	12.07	10.3	9.86	13.19
2014	12	NM	11.54	9.89	6.01	0	9.11
2014	12	NV	12.95	9.35	5.92	8.73	9
2014	12	NY	19.26	14.89	6.17	13.59	15.38
2014	12	OH	12.43	9.95	6.62	15.34	9.87
2014	12	OK	8.98	7.51	5.47	0	7.49
2014	12	OR	10.3	8.6	5.64	9.19	8.71
2014	12	PA	13.01	9.57	6.98	7.44	10.13
2014	12	RI	17.03	15.39	13.52	17.33	15.87
2014	12	SC	11.98	10.21	5.9	0	9.45
2014	12	SD	9.99	8.72	6.8	0	8.87
2014	12	TN	10.06	10.16	5.53	7.53	9
2014	12	TX	11.81	8.03	6.25	5.39	8.81
2014	12	UT	10.27	7.65	5.59	9.7	7.78
2014	12	VA	10.89	8.38	6.96	8.39	9.35
2014	12	VT	16.67	14.34	10.03	0	14.19
2014	12	WA	8.19	7.81	4.02	7.92	6.95
2014	12	WI	13.2	10.58	7.2	0	10.41
2014	12	WV	9.09	7.8	5.7	0	7.57
2014	12	WY	10.47	8.65	6.51	0	7.77
2015	1	AK	19.09	16.88	14.21	0	17.2
2015	1	AL	10.92	10.51	5.53	0	8.92
2015	1	AR	8.71	7.67	5.75	11.62	7.57
2015	1	AZ	10.99	9.45	5.84	8.07	9.34
2015	1	CA	17.4	13.8	10.61	8.27	14.55
2015	1	CO	11.52	9.24	6.98	9.88	9.47
2015	1	CT	21.08	16.72	13.26	18.48	18.49
2015	1	DC	12.02	12.41	8.42	9.28	12.08
2015	1	DE	12.04	9.14	8.28	0	10.48
2015	1	FL	11.72	9.74	8.21	9.18	10.65
2015	1	GA	10.49	9.91	6	5.38	9.32
2015	1	HI	33.06	30.93	26.67	0	29.92
2015	1	IA	10	8.02	5.34	0	7.7
2015	1	ID	9.61	7.57	5.62	0	8.01
2015	1	IL	11.45	8.81	6.8	6.48	9.15
2015	1	IN	10.98	9.83	6.89	9.66	9.05
2015	1	KS	11.37	9.63	7.6	0	9.75
2015	1	KY	9.64	9.01	5.22	0	7.89
2015	1	LA	8.92	8.9	5.53	8.38	7.62
2015	1	MA	20.81	16.55	13.54	7.8	17.85
2015	1	MD	13	11.09	8.92	8.97	12
2015	1	ME	16.41	13.71	9.2	0	13.88
2015	1	MI	13.54	10.01	6.52	11.91	10.4
2015	1	MN	11.31	8.99	6.58	9.55	9.12
2015	1	MO	9.43	7.92	5.77	6.48	8.25
2015	1	MS	10.91	10.92	6.53	0	9.56
2015	1	MT	10.67	10.87	5.3	0	9.3
2015	1	NC	10.52	8.47	6.37	7.67	9.15
2015	1	ND	8.24	8.17	7.77	0	8.06
2015	1	NE	9.01	8.15	6.82	0	8.09
2015	1	NH	19.1	15.81	12.99	0	16.89
2015	1	NJ	15.46	12.02	10.17	10.36	13.26
2015	1	NM	12.14	10.11	6.3	0	9.6
2015	1	NV	12.69	9.5	5.9	8.7	9.18
2015	1	NY	19.28	14.68	6.24	13.72	15.36
2015	1	OH	12.22	9.67	6.8	7.09	9.82
2015	1	OK	8.66	7.18	5.18	0	7.25
2015	1	OR	10.27	8.67	5.65	9.14	8.69
2015	1	PA	12.76	9.51	7.06	7.27	10.21
2015	1	RI	17.73	18	15.28	18.02	17.62
2015	1	SC	11.92	10.02	6.02	0	9.55
2015	1	SD	10.13	8.99	7.04	0	9.12
2015	1	TN	10	10.02	5.84	0	9.12
2015	1	TX	11.49	8.4	5.93	5.33	9.01
2015	1	UT	10.26	7.89	5.57	10.18	7.84
2015	1	VA	10.81	8.45	7.45	8.75	9.47
2015	1	VT	16.5	14.08	10.44	0	14.27
2015	1	WA	8.64	8.1	4.17	7.56	7.28
2015	1	WI	13.46	10.47	7.2	15.38	10.48
2015	1	WV	9.06	7.82	5.85	0	7.67
2015	1	WY	10.27	8.77	6.51	0	7.75
2015	2	AK	19.05	16.98	14.37	0	17.18
2015	2	AL	11.16	11.02	5.91	0	9.32
2015	2	AR	9.07	7.96	5.86	12.38	7.78
2015	2	AZ	11.52	9.58	5.98	7.79	9.46
2015	2	CA	17.13	13.91	10.54	10.06	14.3
2015	2	CO	11.89	9.77	7.35	10.61	9.81
2015	2	CT	21.91	17.27	14.26	16.14	19.27
2015	2	DC	13.16	11.45	8.57	5.49	11.43
2015	2	DE	13.46	10.78	9.47	0	11.84
2015	2	FL	11.88	10.07	8.42	9.55	10.88
2015	2	GA	10.8	10.35	6.26	5.06	9.65
2015	2	HI	30.59	27.69	23.69	0	26.94
2015	2	IA	10.46	8.19	5.36	0	7.68
2015	2	ID	9.36	7.79	5.88	0	7.86
2015	2	IL	11.88	9.01	6.96	6.71	9.38
2015	2	IN	11	9.85	6.91	9.43	9.04
2015	2	KS	11.75	9.77	7.69	0	9.89
2015	2	KY	9.72	9.34	5.6	0	8.17
2015	2	LA	8.93	8.81	5.49	7.18	7.58
2015	2	MA	21.7	17.62	14.7	9.72	18.85
2015	2	MD	13.06	11.38	9.06	9.16	12.11
2015	2	ME	16.54	14.31	12.13	0	14.81
2015	2	MI	13.71	10.39	6.99	11.35	10.47
2015	2	MN	11.39	8.89	6.75	9.19	9.1
2015	2	MO	9.57	8.09	5.91	6.54	8.4
2015	2	MS	11.3	11.5	6.85	0	9.97
2015	2	MT	10.26	10.09	5.14	0	8.67
2015	2	NC	10.66	8.61	6.38	7.89	9.19
2015	2	ND	8.61	8.37	8.46	0	8.48
2015	2	NE	9.52	8.26	7.11	0	8.33
2015	2	NH	19.43	16.53	14.23	0	17.46
2015	2	NJ	15.46	12.63	11.33	10.94	13.55
2015	2	NM	12.48	10.25	6.03	0	9.56
2015	2	NV	13.46	9.91	5.81	8.77	9.13
2015	2	NY	19.75	15.73	6.85	13.14	16.07
2015	2	OH	12.2	9.89	6.9	7.33	9.92
2015	2	OK	9.58	7.32	5.26	0	7.6
2015	2	OR	10.45	8.86	5.72	9.15	8.71
2015	2	PA	12.86	9.94	7.73	8.79	10.56
2015	2	RI	20.16	20.33	17.46	18.02	19.96
2015	2	SC	12.18	10.43	6.17	0	9.7
2015	2	SD	10.37	9.06	7.25	0	9.25
2015	2	TN	9.89	10.04	6.04	0	9.16
2015	2	TX	11.62	8.5	5.84	5.34	8.94
2015	2	UT	10.39	8.23	5.71	10.05	7.96
2015	2	VA	11.04	8.5	7.26	8.37	9.54
2015	2	VT	16.56	14.39	10.54	0	14.4
2015	2	WA	8.68	8.23	4.48	8.49	7.36
2015	2	WI	13.58	10.65	7.57	14.29	10.63
2015	2	WV	9.15	8.06	5.9	0	7.85
2015	2	WY	10.43	8.71	6.92	0	7.98
2015	3	AK	19.38	17.23	14.4	0	17.36
2015	3	AL	11.7	10.79	5.61	0	9.07
2015	3	AR	9	7.89	5.75	12.09	7.72
2015	3	AZ	11.46	9.61	5.95	7.39	9.51
2015	3	CA	17.01	13.87	10.63	8.36	14.22
2015	3	CO	11.93	9.84	7.27	10.23	9.78
2015	3	CT	22.06	17.34	14.26	15.79	19.16
2015	3	DC	12.38	12.6	8.51	10.67	12.43
2015	3	DE	12.68	11.59	8.91	0	11.65
2015	3	FL	11.46	9.66	8.22	9.05	10.48
2015	3	GA	10.65	9.38	5.29	4.89	8.89
2015	3	HI	30.84	27.98	23.79	0	27.11
2015	3	IA	10.65	8.33	5.53	0	7.8
2015	3	ID	9.53	7.75	5.93	0	7.86
2015	3	IL	11.94	9.45	7.35	6.68	9.54
2015	3	IN	11.14	9.87	6.93	10.78	8.98
2015	3	KS	12.09	10.14	7.55	0	9.97
2015	3	KY	9.86	9.47	5.25	0	7.94
2015	3	LA	8.93	8.8	5.45	8.77	7.61
2015	3	MA	22.1	17.33	14.15	7.86	18.67
2015	3	MD	13.07	11.64	9.67	8.39	12.19
2015	3	ME	14.81	12.72	11.1	0	13.31
2015	3	MI	13.76	10.32	7	11.35	10.49
2015	3	MN	11.36	8.82	6.54	9.19	8.9
2015	3	MO	9.68	8	5.66	6.51	8.24
2015	3	MS	11.24	10.77	6.08	0	9.42
2015	3	MT	10.57	10.37	5.17	0	8.92
2015	3	NC	11.22	8.88	6.42	7.87	9.57
2015	3	ND	8.67	8.24	7.91	0	8.25
2015	3	NE	9.59	8.39	8.4	0	8.81
2015	3	NH	19.52	16.46	14.05	0	17.45
